Timestamp,Sensor_ID,Pressure (bar),Flow Rate (L/s),Temperature (°C)
04-01-2024 00:45,S006,2.754638802,64.3461044,16.28704262
04-01-2024 00:50,S005,2.746898911,59.58196511,14.76083275
04-01-2024 00:55,S010,3.272113291,64.93695703,10.24042235
04-01-2024 01:00,S006,3.54237757,51.58266837,15.91135229
04-01-2024 01:05,S007,3.372582291,164.952082,16.09624805
04-01-2024 01:10,S010,3.578851629,90.73256828,14.74322684
04-01-2024 01:15,S007,3.640600101,151.4597553,14.51449479
04-01-2024 01:20,S001,1.619930262,183.4780167,24.16313258
04-01-2024 01:25,S007,2.813646047,69.55296951,13.05302311
04-01-2024 01:30,S005,2.976857011,51.31658179,15.73199363
04-01-2024 01:35,S009,3.307544653,186.9844529,15.81959132
04-01-2024 01:40,S002,3.627134976,191.2001589,20.1492585
04-01-2024 01:45,S004,1.066342292,133.1013304,19.41201848
04-01-2024 01:50,S005,3.098689151,86.33857364,13.05231992
04-01-2024 01:55,S008,3.008219532,110.7722831,13.58521802
04-01-2024 02:00,S005,2.770986312,192.1529266,13.28157563
04-01-2024 02:05,S004,3.233840882,70.0016701,13.63816415
04-01-2024 02:10,S004,2.949894096,121.1462997,12.52030078
04-01-2024 02:15,S008,3.374960872,182.6515142,12.27614369
04-01-2024 02:20,S006,2.616224461,92.34707513,18.77945243
04-01-2024 02:25,S008,3.492014018,55.7601316,15.52375161
04-01-2024 02:30,S002,3.785253025,120.0317149,15.39579793
04-01-2024 02:35,S004,3.908315463,94.24187361,17.13195409
04-01-2024 02:40,S002,3.794439435,122.0839911,11.0313086
04-01-2024 02:45,S010,3.739696914,133.6533037,10.81915455
04-01-2024 02:50,S001,3.204110263,178.6786675,14.57354687
04-01-2024 02:55,S004,3.573071526,195.9891325,13.02109464
04-01-2024 03:00,S002,3.730816972,51.07131227,16.85095889
04-01-2024 03:05,S010,3.19053306,156.4507015,24.75567375
04-01-2024 03:10,S001,2.922737505,77.64520954,10.5904282
04-01-2024 03:15,S009,2.783191042,112.1612597,24.037392
04-01-2024 03:20,S002,2.515769837,164.2834842,23.39956741
04-01-2024 03:25,S010,2.876310208,126.4484676,23.63298109
04-01-2024 03:30,S008,3.89649793,57.57610886,18.20957116
04-01-2024 03:35,S005,1.06649003,165.2973916,14.18512436
04-01-2024 03:40,S009,3.171327783,159.5002582,15.36632145
04-01-2024 03:45,S002,2.954829676,194.9837659,24.17061073
04-01-2024 03:50,S007,3.691273518,143.7824188,24.0645967
04-01-2024 03:55,S010,3.941119454,130.6310215,10.21294952
04-01-2024 04:00,S004,3.623047718,81.9713179,23.00766032
04-01-2024 04:05,S007,3.108467889,75.37428408,24.66184845
04-01-2024 04:10,S008,2.588575217,90.7496287,11.55634515
04-01-2024 04:15,S003,3.417012484,105.6460569,21.58228041
04-01-2024 04:20,S009,3.672669739,122.6259548,21.91021675
04-01-2024 04:25,S004,2.857434506,83.65744697,17.56754386
04-01-2024 04:30,S007,3.266640732,116.8276722,24.50452772
04-01-2024 04:35,S007,3.808779928,86.62213408,16.75164788
04-01-2024 04:40,S004,2.638674276,118.6850443,15.91719086
04-01-2024 04:45,S003,3.93720718,87.14474646,15.22077933
04-01-2024 04:50,S009,3.833518285,74.09504189,12.59535805
04-01-2024 04:55,S006,2.659617644,173.2628625,12.08453488
04-01-2024 05:00,S010,2.981100373,78.83868777,14.64204324
04-01-2024 05:05,S010,3.283745213,146.1537286,21.79497483
04-01-2024 05:10,S003,3.410986625,63.28675095,20.15308414
04-01-2024 05:15,S010,2.917401491,109.3127405,20.30784995
04-01-2024 05:20,S003,3.9067387,151.571745,11.78531957
04-01-2024 05:25,S001,3.430352273,131.7201628,11.88465239
04-01-2024 05:30,S006,3.640492332,158.3617077,10.11087852
04-01-2024 05:35,S006,3.964684794,193.1999535,22.00206374
04-01-2024 05:40,S006,3.037992045,90.16887118,16.48346589
04-01-2024 05:45,S006,3.530851515,96.92512963,10.91358315
04-01-2024 05:50,S004,2.838759448,76.40371326,22.99349305
04-01-2024 05:55,S003,2.940875141,116.948954,20.90527791
04-01-2024 06:00,S009,2.656623054,135.3474791,17.97218869
04-01-2024 06:05,S006,3.352402924,91.19988047,17.11652371
04-01-2024 06:10,S007,2.761235039,132.0321761,20.71689526
04-01-2024 06:15,S007,2.944667332,189.4474412,11.86920079
04-01-2024 06:20,S009,3.330969231,94.6932397,16.82613453
04-01-2024 06:25,S006,2.952700084,184.9614618,19.42610436
04-01-2024 06:30,S008,3.366030102,146.9611063,16.87545219
04-01-2024 06:35,S006,2.627902512,179.9275563,17.48779676
04-01-2024 06:40,S002,2.83049109,65.48249733,18.77552753
04-01-2024 06:45,S009,2.900716105,186.5997493,16.53508099
04-01-2024 06:50,S010,3.432278086,82.97929346,16.67259039
04-01-2024 06:55,S005,3.914474176,141.556409,22.52460679
04-01-2024 07:00,S009,3.898522212,178.7310186,12.55901687
04-01-2024 07:05,S008,2.918695706,189.6008383,10.36966607
04-01-2024 07:10,S005,3.111843906,102.1673605,10.32468342
04-01-2024 07:15,S001,3.271340517,130.8786619,13.82640149
04-01-2024 07:20,S004,2.55992196,104.3440235,22.39585467
04-01-2024 07:25,S005,3.787495648,119.5433112,21.76406949
04-01-2024 07:30,S004,3.287977397,59.90829617,24.58852353
04-01-2024 07:35,S010,3.523767595,149.3348237,20.72983466
04-01-2024 07:40,S001,2.517876974,70.95385589,20.7360389
04-01-2024 07:45,S005,3.804028451,160.5239684,17.51560355
04-01-2024 07:50,S009,3.815680701,86.47699704,18.25855952
04-01-2024 07:55,S003,3.44657409,53.74761234,20.81087668
04-01-2024 08:00,S002,3.013592685,131.9714542,11.37029864
04-01-2024 08:05,S004,2.7823483,77.63729774,10.85503581
04-01-2024 08:10,S006,2.573506967,135.9155415,22.29243528
04-01-2024 08:15,S008,3.949838378,116.1108562,13.90604663
04-01-2024 08:20,S005,3.839670612,153.4125701,14.25696915
04-01-2024 08:25,S009,3.78790016,194.4098876,19.42520676
04-01-2024 08:30,S003,3.403384454,98.34872367,21.65340622
04-01-2024 08:35,S002,2.584320858,162.1280955,22.76279136
04-01-2024 08:40,S001,3.147984057,54.95179039,24.30905129
04-01-2024 08:45,S007,2.763835425,85.30748928,17.41556217
04-01-2024 08:50,S010,3.638465248,125.0929299,23.67677669
04-01-2024 08:55,S006,3.842614839,136.0893704,15.26166435
04-01-2024 09:00,S004,3.171957485,110.8207514,24.76134196
04-01-2024 09:05,S010,2.583167854,174.9551396,16.86707399
04-01-2024 09:10,S001,2.655212595,148.4844054,23.60478278
04-01-2024 09:15,S002,3.525962695,78.53418962,17.81328674
04-01-2024 09:20,S006,3.003523601,136.1873296,17.72176352
04-01-2024 09:25,S003,2.69548065,146.5143424,12.95774473
04-01-2024 09:30,S004,2.855274206,74.74010403,11.86922595
04-01-2024 09:35,S004,3.524006729,144.3101023,13.99152053
04-01-2024 09:40,S003,3.748586563,198.7436514,12.45424306
04-01-2024 09:45,S001,3.978401101,153.0017918,13.65422188
04-01-2024 09:50,S003,3.785645409,172.5660649,16.72519706
04-01-2024 09:55,S003,3.360147738,64.75173824,16.7391182
04-01-2024 10:00,S010,3.606147162,87.9256101,11.00926919
04-01-2024 10:05,S002,3.581581991,88.57285267,20.79082233
04-01-2024 10:10,S002,3.186615726,64.33386559,23.47219667
04-01-2024 10:15,S002,3.394065393,66.11758289,10.253692
04-01-2024 10:20,S010,2.510564372,170.8244069,11.15193526
04-01-2024 10:25,S004,3.873721522,125.431328,21.92665424
04-01-2024 10:30,S009,2.592643579,160.1525053,17.82600128
04-01-2024 10:35,S010,1.916705497,71.6925297,15.13338287
04-01-2024 10:40,S003,3.731273514,92.22159537,11.05103044
04-01-2024 10:45,S002,2.865562318,95.88422199,17.24701968
04-01-2024 10:50,S008,2.760945559,104.1824088,19.55953235
04-01-2024 10:55,S007,2.949811403,55.16048127,19.52394595
04-01-2024 11:00,S010,3.836532524,172.041322,20.72429235
04-01-2024 11:05,S002,2.716468066,64.03391104,10.25007326
04-01-2024 11:10,S002,3.017896828,75.91351344,19.32971185
04-01-2024 11:15,S003,3.7773721,179.5684434,16.10160623
